date_updated,category_id,category_name,product_id,product_url,meta_title,title_content,meta_img,img_content
2021-11-04 02:15:03.562963,1,Cleanser,546,https://www.lookfantastic.com/sukin-foaming-facial-cleanser-125ml/10961543.html,"<meta content=""Sukin Foaming Facial Cleanser (125ml)"" property=""og:title""/>",Sukin Foaming Facial Cleanser (125ml),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10961543-1324864263262434.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10961543-1324864263262434.jpg
2021-11-04 02:15:06.889597,1,Cleanser,547,https://www.lookfantastic.com/clinique-for-men-face-wash-200ml/10921701.html,"<meta content=""Clinique for Men Face Wash 200ml"" property=""og:title""/>",Clinique for Men Face Wash 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10921701-7634755375444330.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10921701-7634755375444330.jpg
2021-11-04 02:16:01.941354,1,Cleanser,548,https://www.lookfantastic.com/neutrogena-pink-grapefruit-medicated-facial-wipes/11433841.html,"<meta content=""Neutrogena Pink Grapefruit Medicated Facial Wipes (25 Wipes)"" property=""og:title""/>",Neutrogena Pink Grapefruit Medicated Facial Wipes (25 Wipes),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11433841-5494654311266727.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11433841-5494654311266727.jpg
2021-11-04 02:16:06.080551,1,Cleanser,549,https://www.lookfantastic.com/murad-clarifying-cleanser-200ml/10375510.html,"<meta content=""Murad Clarifying Cleanser 200ml"" property=""og:title""/>",Murad Clarifying Cleanser 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10375510-4764896385325025.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10375510-4764896385325025.jpg
2021-11-04 02:16:09.062264,1,Cleanser,550,https://www.lookfantastic.com/l-oreal-paris-fine-flowers-cleansing-wash-150ml/11740152.html,"<meta content=""L'Oréal Paris Fine Flowers Cleansing Wash 150ml"" property=""og:title""/>",L'Oréal Paris Fine Flowers Cleansing Wash 150ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11740152-7744593916803360.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11740152-7744593916803360.jpg
2021-11-04 02:17:06.007726,1,Cleanser,551,https://www.lookfantastic.com/clinique-redness-solutions-soothing-cleanser-150ml/11144770.html,"<meta content=""Clinique Redness Solutions Soothing Cleanser 150ml"" property=""og:title""/>",Clinique Redness Solutions Soothing Cleanser 150ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11144770-7814328983458492.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11144770-7814328983458492.jpg
2021-11-04 05:13:28.800732,9,Moisturizer,70,https://www.lookfantastic.com/the-inkey-list-multi-biotic-moisturiser-30ml/12211785.html,"<meta content=""The INKEY List Multi-Biotic Moisturiser 30ml"" property=""og:title""/>",The INKEY List Multi-Biotic Moisturiser 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/13311109-1004896649807065.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/13311109-1004896649807065.jpg
2021-11-04 05:13:31.624280,9,Moisturizer,71,https://www.lookfantastic.com/caudalie-vinosource-moisturising-sorbet-40ml/10594590.html,"<meta content=""Caudalie Vinosource Moisturising Sorbet 40ml"" property=""og:title""/>",Caudalie Vinosource Moisturising Sorbet 40ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10594590-1884877254858935.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10594590-1884877254858935.jpg
2021-11-04 05:13:34.446881,9,Moisturizer,72,https://www.lookfantastic.com/neutrogena-refreshingly-clear-oil-free-moisturiser-50ml/12309605.html,"<meta content=""Neutrogena Refreshingly Clear Oil-Free Moisturiser 50ml"" property=""og:title""/>",Neutrogena Refreshingly Clear Oil-Free Moisturiser 50ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12309605-5394708742548221.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12309605-5394708742548221.jpg
2021-11-04 05:13:37.375598,9,Moisturizer,73,https://www.lookfantastic.com/the-inkey-list-turmeric-moisturiser-30ml/12208017.html,"<meta content=""The INKEY List Turmeric Moisturiser 30ml"" property=""og:title""/>",The INKEY List Turmeric Moisturiser 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12208017-1594768398014220.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12208017-1594768398014220.jpg
2021-11-04 05:14:27.548749,9,Moisturizer,74,https://www.lookfantastic.com/la-roche-posay-toleriane-sensitive-moisturiser-40ml/11855111.html,"<meta content=""La Roche-Posay Toleriane Sensitive Moisturiser 40ml"" property=""og:title""/>",La Roche-Posay Toleriane Sensitive Moisturiser 40ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11855111-1874721488003554.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11855111-1874721488003554.jpg
2021-11-04 05:14:30.399404,9,Moisturizer,75,https://www.lookfantastic.com/avene-hydrance-hydrating-cream-40ml/11638678.html,"<meta content=""Avène Hydrance Rich Hydrating Cream Moisturiser for Dehydrated Skin 40ml"" property=""og:title""/>",Avène Hydrance Rich Hydrating Cream Moisturiser for Dehydrated Skin 40ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11638678-8414857552656688.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11638678-8414857552656688.jpg
2021-11-04 05:14:33.832320,9,Moisturizer,76,https://www.lookfantastic.com/caudalie-vinoperfect-dark-spot-correcting-glycolic-night-cream-50ml/11979372.html,"<meta content=""Caudalie Vinoperfect Dark Spot Correcting Glycolic Night Cream 50ml"" property=""og:title""/>",Caudalie Vinoperfect Dark Spot Correcting Glycolic Night Cream 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12782351-7624851784366002.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12782351-7624851784366002.jpg
2021-11-04 05:15:28.285576,9,Moisturizer,77,https://www.lookfantastic.com/l-oreal-men-expert-pure-matte-anti-shine-moisturising-gel-50ml/10547030.html,"<meta content=""L'Oréal Men Expert Pure &amp; Matte Anti-Shine Moisturising Gel (50ml)"" property=""og:title""/>",L'Oréal Men Expert Pure & Matte Anti-Shine Moisturising Gel (50ml),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10547030-7284617809656023.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10547030-7284617809656023.jpg
2021-11-04 05:15:30.949482,9,Moisturizer,78,https://www.lookfantastic.com/estee-lauder-revitalizing-supreme-global-anti-aging-cell-power-creme-30ml/11432495.html,"<meta content=""Estée Lauder Revitalising Supreme + Global Anti-ageing Cell Power Crème 30ml"" property=""og:title""/>",Estée Lauder Revitalising Supreme + Global Anti-ageing Cell Power Crème 30ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11432495-1584549113957216.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11432495-1584549113957216.jpg
2021-11-04 05:15:33.810823,9,Moisturizer,79,https://www.lookfantastic.com/the-chemistry-brand-heel-hydration-complex-100ml/10985287.html,"<meta content=""The Chemistry Brand Heel Hydration Complex 100ml"" property=""og:title""/>",The Chemistry Brand Heel Hydration Complex 100ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10985287-1814544994470640.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10985287-1814544994470640.jpg
2021-11-04 05:16:27.490849,9,Moisturizer,80,https://www.lookfantastic.com/elizabeth-arden-visible-difference-refining-moisture-cream-75ml/11195549.html,"<meta content=""Elizabeth Arden Visible Difference Refining Moisture Cream (75ml)"" property=""og:title""/>",Elizabeth Arden Visible Difference Refining Moisture Cream (75ml),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11195549-3184348743685398.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11195549-3184348743685398.jpg
2021-11-04 05:16:30.372049,9,Moisturizer,81,https://www.lookfantastic.com/antipodes-baptise-h20-ultra-hydrating-water-gel-60ml/12432848.html,"<meta content=""Antipodes Baptise H2O Ultra-Hydrating Water Gel with Hyaluronic Acid 60ml"" property=""og:title""/>",Antipodes Baptise H2O Ultra-Hydrating Water Gel with Hyaluronic Acid 60ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12432848-1274885814691678.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12432848-1274885814691678.jpg
2021-11-04 05:16:33.815009,9,Moisturizer,82,https://www.lookfantastic.com/l-oreal-paris-dermo-expertise-triple-active-hydrating-night-moisturiser-50ml/10726524.html,"<meta content=""L'Oréal Paris Dermo Expertise Triple Active Hydrating Night Moisturiser (50ml)"" property=""og:title""/>",L'Oréal Paris Dermo Expertise Triple Active Hydrating Night Moisturiser (50ml),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10726524-1114677366538143.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10726524-1114677366538143.jpg
2021-11-04 05:17:27.717821,9,Moisturizer,83,https://www.lookfantastic.com/bulldog-sensitive-moisturiser-100ml/10599977.html,"<meta content=""Bulldog Sensitive Moisturiser 100ml"" property=""og:title""/>",Bulldog Sensitive Moisturiser 100ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10599977-2054461279805725.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10599977-2054461279805725.jpg
2021-11-04 05:17:30.432795,9,Moisturizer,84,https://www.lookfantastic.com/dr.jart-ceramidin-cream-50ml/12099664.html,"<meta content=""Dr.Jart+ Ceramidin Cream 50ml"" property=""og:title""/>",Dr.Jart+ Ceramidin Cream 50ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12099664-9724696845686997.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12099664-9724696845686997.jpg
2021-11-04 05:17:33.342978,1,Cleanser,552,https://www.lookfantastic.com/ren-clean-skincare-evercalm-gentle-cleansing-milk-packaging-may-vary/10856967.html,"<meta content=""REN Clean Skincare Evercalm Gentle Cleansing Milk 150ml"" property=""og:title""/>",REN Clean Skincare Evercalm Gentle Cleansing Milk 150ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10856967-1254866133686543.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10856967-1254866133686543.jpg
2021-11-04 05:18:28.110601,1,Cleanser,553,https://www.lookfantastic.com/bulldog-original-2in1-beard-shampoo-and-conditioner-200ml/11269367.html,"<meta content=""Bulldog Original 2-in-1 Beard Shampoo and Conditioner 200ml"" property=""og:title""/>",Bulldog Original 2-in-1 Beard Shampoo and Conditioner 200ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11269367-4564644220680225.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11269367-4564644220680225.jpg
2021-11-04 05:18:31.377396,1,Cleanser,554,https://www.lookfantastic.com/la-roche-posay-effaclar-micellar-water-200ml/11091827.html,"<meta content=""La Roche-Posay Effaclar Micellar Water 200ml"" property=""og:title""/>",La Roche-Posay Effaclar Micellar Water 200ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11091827-2374509146028909.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11091827-2374509146028909.jpg
2021-11-04 05:18:34.213139,1,Cleanser,555,https://www.lookfantastic.com/murad-age-reform-aha-bha-exfoliating-cleanser-200ml/10554283.html,"<meta content=""Murad Aha/Bha Exfoliating Cleanser 200ml"" property=""og:title""/>",Murad Aha/Bha Exfoliating Cleanser 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10554283-4194897171195623.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10554283-4194897171195623.jpg
'2021-11-04T05:33:40.300503',1,Cleanser,556,https://www.dermstore.com/elemis-balancing-lime-blossom-cleanser-200ml/10437944.html,"<meta FIXME change link>",Elemis Balancing Lime Blossom Cleanser,"<meta>",https://static.thcdn.com/images/small/original//productimg/1600/1600/10437944-1564891241318856.jpg
2021-11-04 05:36:27.107032,1,Cleanser,557,https://www.lookfantastic.com/pixi-glow-tonic-cleansing-gel-135ml/12040119.html,"<meta content=""PIXI Glow Tonic Cleansing Gel 135ml"" property=""og:title""/>",PIXI Glow Tonic Cleansing Gel 135ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12040119-1904896399291060.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12040119-1904896399291060.jpg
2021-11-04 05:36:30.028000,1,Cleanser,558,https://www.lookfantastic.com/medik8-pore-cleanse-gel-intense-150ml/12309460.html,"<meta content=""Medik8 Pore Cleanse Gel Intense 150ml"" property=""og:title""/>",Medik8 Pore Cleanse Gel Intense 150ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12309460-3574904659074009.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12309460-3574904659074009.jpg
2021-11-04 05:36:32.896656,1,Cleanser,559,https://www.lookfantastic.com/bareminerals-clay-chameleon-transforming-purifying-cleanser-120g/11262513.html,"<meta content=""bareMinerals Clay Chameleon Transforming Purifying Cleanser 120g"" property=""og:title""/>",bareMinerals Clay Chameleon Transforming Purifying Cleanser 120g,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11262513-1534401135982641.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11262513-1534401135982641.jpg
